Case Type,Case Number,Status,Source,Incident Date,Incident Time,Incident Location Type,Incident Location,Incident City,Incident State,Incident Zip,Incident County,Child ID 1,Child ID 2,Child ID 3,Child ID 4,Child ID 5,Child ID 6,Child Race 1,Child Race 2,Child Race 3,Child Race 4,Child Race 5,Child Race 6,Child Gender 1,Child Gender 2,Child Gender 3,Child Gender 4,Child Gender 5,Child Gender 6,Child Perceived Age 1,Child Perceived Age 2,Child Perceived Age 3,Child Perceived Age 4,Child Perceived Age 5,Child Perceived Age 6,Offender Gender 1,Offender Gender 2,Offender Gender 3,Offender Race 1,Offender Race 2,Offender Race 3,Offender Age 1,Offender Age 2,Offender Age 3,Offender Perceived Age 1,Offender Perceived Age 2,Offender Perceived Age 3,Vehicle Style 1,Vehicle Style 2,Vehicle Color 1,Vehicle Color 2,How Got Away,How Got Away Detail,Offender Method Animal,Offender Method Candy,Offender Method Money,Offender Method Ride,Offender Method Other,Offender Method Other Detail
Attempted Abduction,1212565,Closed,Internet,2/2/2012,12:00 AM,Street,Unknown,Oklahoma City,OK,73135,Oklahoma,483144,483153,483154,,,,Unknown,Unknown,Unknown,,,,Unknown,Unknown,Unknown,,,,Unknown,Unknown,Unknown,,,,Male,,,Black,,,,,,20-29,,,"Sedan, 4 door",,Brown,,Ran Away,,0,0,0,0,-1,Unknown
Attempted Abduction,1213682,Closed,Internet,4/4/2013,3:40 PM,Street,5300 NW 72nd St,Urbandale,IA,50322,Polk,484448,484449,484450,,,,Unknown,Unknown,Unknown,,,,Unknown,Unknown,Unknown,,,,Unknown,Unknown,Unknown,,,,Male,,,White,,,,,,20-29,,,Pickup Truck,,,,Ignored/Refused,,0,-1,0,0,0,
Attempted Abduction,1213763,Closed,Internet,11/2/2012,12:00 AM,Street,Zuni St & W 96th Ave,Denver,CO,80260,Adams,484526,484527,484528,,,,Unknown,Unknown,Unknown,,,,Male,Male,Male,,,,8,12,Unknown,,,,Male,,,Hispanic,,,,,,25-30,,,,,,,Fought/Broke Free,,0,0,0,0,-1,None
Attempted Abduction,1213903,Closed,Internet,4/5/2013,12:00 AM,Street,Unknown,Weathersfield,OH,44446,Trumbull,484680,484682,484683,,,,Unknown,Unknown,Unknown,,,,Female,Female,Female,,,,11,11,10,,,,Male,,,Black,,,47,,,,,,Pickup Truck,,,,Ran Away,,0,0,0,0,-1,Lost son
Attempted Abduction,1213769,Closed,Internet,4/5/2013,12:00 AM,Street,Heaton Blvd & Columbus Ave,Nile,OH,44446,Trumbull,484684,484686,484688,,,,Unknown,Unknown,Unknown,,,,Female,Female,Female,,,,11,11,10,,,,Male,,,White,,,,,,Unknown,,,Pickup Truck,,,,Unknown,,-1,0,0,0,0,
Attempted Abduction,1214751,Closed,Internet,4/16/2013,12:00 AM,Street,W Burton Ave & N Cortessa Pkwy,Waddell,AZ,85355,Maricopa,485639,485640,485641,,,,Unknown,Unknown,Unknown,,,,Male,Male,Unknown,,,,8,10,12,,,,Male,,,Black,,,,,,Unknown,,,,,,,Adult/Child Intervened,,0,0,0,0,-1,None
Attempted Abduction,1214777,Closed,Internet,4/24/2013,12:00 AM,Street,Sunnymead Blvd & Frederick St,Moreno Valley,CA,92553,Riverside,485670,485672,485673,,,,Unknown,Unknown,Unknown,,,,Unknown,Unknown,Unknown,,,,Unknown,Unknown,Unknown,,,,Male,,,Hispanic,,,33,,,,,,Pickup Truck,,Black,,Other,Suspect drove away,0,0,0,0,-1,None
Attempted Abduction,1214885,Closed,Internet,2/27/2013,12:00 AM,Street,Unknown,Sugar Land,TX,77479,Fort Bend,485792,485794,485795,,,,Unknown,Unknown,Unknown,,,,Male,Unknown,Unknown,,,,Unknown,Unknown,Unknown,,,,Male,,,Asian,,,55,,,,,,,,,,Other,Suspect walked away,0,0,0,0,-1,None
Attempted Abduction,1215100,Closed,Internet,4/14/2013,12:00 AM,Street,2157 Jeffrey Dr,North Bellmore,NY,11710,Nassau,486043,486044,486045,,,,White,Unknown,Unknown,,,,Female,Unknown,Unknown,,,,12,Unknown,Unknown,,,,Male,,,Unknown,,,,,,40,,,Van,,White,,Other,Suspect drove away,0,0,0,0,-1,None
Attempted Abduction,1215108,Closed,Internet,4/19/2013,12:00 AM,Street,William St & Fraser Ave,North Merrick,NY,11566,Nassau,486056,486058,486059,,,,Unknown,Unknown,Unknown,,,,Unknown,Unknown,Unknown,,,,Unknown,Unknown,Unknown,,,,Male,,,Unknown,,,,,,Unknown,,,"Sedan, 4 door",,,,Ran Away,,0,0,0,0,-1,Conversation
Attempted Abduction,1219305,Closed,Internet,7/9/2013,12:00 AM,Park,Unknown,Seattle,WA,98118,King,490916,490917,490918,,,,Unknown,Unknown,Unknown,,,,Male,Male,Male,,,,8,13,Unknown,,,,Male,Male,,Asian,Asian,,,,,90-99,44-49,,,,Green,,Unknown,,0,0,0,0,-1,Unknown
Attempted Abduction,1222981,Closed,Internet,7/25/2013,4:30 PM,Restaurant,31361 Alvarado-Niles Rd,Union City,CA,94587,Alameda,495420,495495,495496,,,,Unknown,Unknown,Unknown,,,,Female,Female,Female,,,,Unknown,Unknown,Unknown,,,,Male,,,White,,,70,,,,,,,,,,Other,Suspect fled scene,0,0,0,0,-1,None
Attempted Abduction,1223065,Closed,Internet,9/6/2013,7:15 AM,Street,100 E 61st St,Washington Park,IL,60637,St. Clair,495544,495545,495546,,,,Unknown,Unknown,Unknown,,,,Female,Male,Male,,,,9,5,6,,,,Male,,,Unknown,,,,,,Unknown,,,,,White,,Ran Away,,0,0,0,0,-1,None
Attempted Abduction,1223068,Closed,Internet,9/8/2013,12:00 AM,Street,890 N 400 W St,Pleasant Grove,UT,84062,Utah,495548,495551,495552,,,,Unknown,Unknown,Unknown,,,,Female,Male,Male,,,,9,Unknown,Unknown,,,,Male,,,White,,,58,,,,,,,,,,Adult/Child Intervened,,0,0,0,0,-1,None
Attempted Abduction,1223615,Closed,Internet,9/18/2013,3:50 PM,Street,Falcon Landing Blvd,Katy,TX,77494,Fort Bend,496278,496281,496282,,,,Unknown,Unknown,Unknown,,,,Unknown,Unknown,Unknown,,,,9,10,Unknown,,,,Male,,,Black,,,,,,Unknown,,,Van,,White,,Ran Away,,0,0,0,0,-1,Parent sent
Attempted Abduction,1223616,Closed,Internet,9/30/2013,7:50 AM,Street,4800 block of Hickory Downs Dr,Houston,TX,77084,Harris,496283,496284,496285,,,,Unknown,Unknown,Unknown,,,,Unknown,Unknown,Unknown,,,,Unknown,Unknown,Unknown,,,,Female,,,Hispanic,,,,,,40,,,Van,,Dark,,Ignored/Refused,,0,0,0,0,-1,None
Attempted Abduction,1225261,Closed,Internet,10/29/2013,6:10 AM,Street,13000 Hwy 8 Business,Lakeside,CA,92040,San Diego,498741,498742,498743,,,,Unknown,Unknown,Unknown,,,,Female,Female,Female,,,,Unknown,Unknown,Unknown,,,,Male,,,Unknown,,,,,,Unknown,,,,,,,Ran Away,,0,0,0,0,-1,None
Attempted Abduction,1228314,Closed,Internet,1/10/2014,12:00 AM,Street,S 4800 W & W Copper Glen Ct,West Jordan,UT,84088,Salt Lake,503206,503207,503208,,,,Unknown,Unknown,Unknown,,,,Female,Male,Unknown,,,,10,5,8,,,,Male,,,Hispanic,,,,,,Unknown,,,,,Gold,,Unknown,,0,0,0,0,-1,Unknown
Attempted Abduction,1229429,Closed,Internet,2/24/2014,8:00 AM,Street,Elm St & Howard Ave,Rockford,IL,61102,Winnebago,504857,504858,504859,,,,Unknown,Unknown,Unknown,,,,Female,Female,Female,,,,Unknown,Unknown,Unknown,,,,Male,,,White,,,,,,40-49,,,Pickup Truck,,Green,,Ran Away,,0,-1,0,0,0,
Attempted Abduction,1229430,Closed,Internet,2/25/2014,12:00 AM,Street,Opportunity St,Gassville,AR,72635,Baxter,504862,504863,504864,,,,Unknown,Unknown,Unknown,,,,Female,Female,Female,,,,Unknown,Unknown,Unknown,,,,Male,,,White,,,,,,32-38,,,Van,,Red,,None,,0,0,0,0,-1,"Directions, Compliment"
Attempted Abduction,1230237,Closed,Internet,3/25/2014,7:00 PM,Street,6000 Meade St,St Joseph,MO,64504,Buchanan,506037,506038,506039,,,,White,White,White,,,,Male,Female,Female,,,,9,5,4,,,,Male,,,Unknown,,,,,,Unknown,,,Truck,,White,,None,,0,-1,0,0,0,
Attempted Abduction,1230643,Closed,Internet,3/22/2014,7:00 PM,Home - Residence,4300 N Pershing Ave,Stockton,CA,95207,San Joaquin,506629,506650,506651,,,,Unknown,Unknown,Unknown,,,,Female,Female,Female,,,,11,Unknown,Unknown,,,,Male,,,Black,,,33,,,,,,,,,,Fought/Broke Free,"The screamed, kicked and pulled away from the suspect and fled into her home",0,0,0,0,-1,None
Attempted Abduction,1232565,Closed,Internet,5/4/2014,12:00 AM,Retail - Food/Conv/Gas,700 S Main St,Muldrow,OK,74948,Sequoyah,509460,509462,509463,,,,Unknown,Unknown,Unknown,,,,Female,Unknown,Unknown,,,,14,Unknown,Unknown,,,,Male,,,White,,,23,,,,,,Pickup Truck,,,,Fought/Broke Free,,0,0,0,0,-1,Smoking
Attempted Abduction,1234618,Closed,Internet,6/11/2014,2:00 PM,Unknown,Unknown,Alpena,AR,72611,Boone,512498,512500,512501,,,,Unknown,Unknown,Unknown,,,,Female,Female,Female,,,,10,11,11,,,,,,,,,,,,,,,,Sport Utility,Pickup Truck,Black,White,Ran Away,,0,0,0,0,-1,None
Attempted Abduction,1235352,Closed,Internet,7/13/2014,8:10 PM,Park,Rockpond Meadows Dr,Jacksonville,FL,32221,Duval,513522,513523,513524,,,,White,Unknown,Unknown,,,,Female,Female,Female,,,,14,Unknown,Unknown,,,,Male,,,White,,,26,,,,,,,,,,Fought/Broke Free,Adult intervened,0,0,0,0,-1,Offered to show them something
Attempted Abduction,1244824,Closed,Internet,2/21/2015,12:00 AM,Hotel / Motel,Unknown,Hazleton,PA,18201,Fayette,527598,527599,527600,,,,Unknown,Unknown,Unknown,,,,Unknown,Unknown,Unknown,,,,Unknown,Unknown,Unknown,,,,Male,,,Hispanic,,,33,,,,,,,,,,Adult/Child Intervened,,0,0,0,0,-1,None
Attempted Abduction,1245195,Closed,Internet,3/8/2015,12:00 AM,Park,Sprague Park,Sprague,WA,99032,Lincoln,528181,528183,528184,,,,White,White,White,,,,Male,Male,Female,,,,2,10,8,,,,Male,,,White,,,,,,Unknown,,,,,,,Adult/Child Intervened,,0,0,0,0,-1,None
Attempted Abduction,1245792,Closed,Internet,3/22/2015,4:30 PM,Outdoor - Open Area,Meecher Rd & Expressway Ct,Gaylord,MI,49735,Otsego,529146,529206,529207,,,,Unknown,Unknown,Unknown,,,,Male,Male,Male,,,,8,Unknown,10,,,,Male,,,White,,,,,,Unknown,,,,,,,Fought/Broke Free,Screamed,0,0,0,0,-1,None
Attempted Abduction,1246825,Closed,Internet,4/11/2015,12:00 AM,Recreational - Other,10 W Castillo Dr,St. Augustine,FL,32084,Saint Johns,530743,530746,530747,,,,Unknown,Unknown,Unknown,,,,Female,Female,Female,,,,10,15,18,,,,Male,,,White,,,56,,,,,,,,,,Adult/Child Intervened,,0,0,0,0,-1,None
Attempted Abduction,1247165,Closed,Internet,4/15/2015,6:20 PM,Street,9500 Military Pkwy,Dallas,TX,75227,Dallas,531280,531282,531283,,,,Unknown,Unknown,Unknown,,,,Female,Female,Female,,,,13,14,15,,,,Male,,,White,,,46,,,,,,Sport Utility,,Red,,Ignored/Refused,Ran away,0,0,0,0,-1,Showed wallet
Attempted Abduction,1247828,Closed,Internet,4/1/2015,12:00 AM,Home - Residence,Peckham St & E Main St,Fall River,MA,02724,Bristol,532553,533156,533157,,,,Unknown,Unknown,Unknown,,,,Female,Unknown,Unknown,,,,9,Unknown,Unknown,,,,Male,,,Unknown,,,,,,20-29,,,Van,,,,Ignored/Refused,,0,-1,0,-1,-1,Hug & Kiss
Attempted Abduction,1248168,Closed,Internet,4/15/2015,12:00 AM,Park,Unknown,Farmington,NY,14425,Ontario,533055,533314,533315,,,,Unknown,Unknown,Unknown,,,,Unknown,Unknown,Unknown,,,,Unknown,Unknown,Unknown,,,,Male,,,White,,,73,,,,,,,,,,Unknown,,0,0,0,0,-1,None
Attempted Abduction,1248807,Closed,Internet,5/22/2015,3:15 PM,Street,4100 Durbin Ave SE,Salem,OR,97317,Marion,534040,534043,534044,,,,Unknown,Unknown,Unknown,,,,Female,Female,Female,,,,7,9,Unknown,,,,Male,,,Black,,,,,,20-30,,,"Sedan, 2 door",,,,Adult/Child Intervened,,0,0,0,0,-1,Question
Attempted Abduction,1248945,Closed,Internet,5/22/2015,12:00 AM,Parking Lot/Garage,Oak Spring Rd,Canonsburg,PA,15317,Washington,534242,534244,534245,,,,White,Unknown,Unknown,,,,Female,Unknown,Unknown,,,,12,3,1,,,,Male,,,White,,,53,,,,,,,,,,Adult/Child Intervened,,0,0,0,0,-1,None
Attempted Abduction,1248979,Closed,Internet,5/25/2015,10:00 AM,Street,1300 NW 99th St,Oklahoma City,OK,73114,Oklahoma,534304,534310,534311,,,,Unknown,Unknown,Unknown,,,,Unknown,Unknown,Unknown,,,,Unknown,Unknown,Unknown,,,,Female,,,Black,,,29,,,,,,,,,,Adult/Child Intervened,,0,0,0,0,-1,None
Attempted Abduction,1248635,Closed,Internet,5/19/2015,7:30 PM,Home - Residence,Margaret Ct,Mahwah,NJ,07430,Bergen,533777,534349,534350,,,,Unknown,Unknown,Unknown,,,,Female,Female,Unknown,,,,9,Unknown,Unknown,,,,Male,,,Unknown,,,,,,35-39,,,"Sedan, 4 door",,,,Ignored/Refused,Fought/Broke free; Ran Away,0,-1,0,0,0,
Attempted Abduction,1249369,Closed,Internet,4/16/2015,5:00 PM,Street,4500 Pennwood Ave,Las Vegas,NV,89102,Clark,534876,534877,534878,,,,Unknown,Unknown,Unknown,,,,Female,Female,Female,,,,Unknown,Unknown,Unknown,,,,Male,,,White,,,45,,,,,,,,,,Fought/Broke Free,,0,0,0,0,-1,Questions
Attempted Abduction,1249378,Closed,Internet,5/28/2015,12:00 AM,Street,Vollmerhausen Rd & Savage Guilford Rd,Jessup,MD,20794,Howard,534893,534919,534920,,,,Unknown,Unknown,Unknown,,,,Unknown,Unknown,Unknown,,,,9,10,Unknown,,,,Male,,,Black,,,25,,,,,,,,Green,,Ignored/Refused,The children also fled,0,0,0,-1,0,
Attempted Abduction,1249466,Closed,Internet,6/1/2015,12:00 AM,Home-Other,College Rd,Addison,IL,60532,DuPage,535047,535050,535051,,,,Unknown,Unknown,Unknown,,,,Male,Female,Female,,,,4,6,7,,,,Male,,,White,,,34,,,,,,,,,,Adult/Child Intervened,Police Intervened,0,-1,0,0,0,
Attempted Abduction,1249534,Closed,Internet,5/15/2015,4:30 PM,Street,Westwood St & Westfield Ave,Detroit,MI,48228,Wayne,535163,535164,535165,,,,Unknown,Unknown,Unknown,,,,Female,Female,Female,,,,Unknown,Unknown,Unknown,,,,Male,,,Black,,,,,,45-46,,,,,Black,,Ran Away,,0,0,0,0,-1,None
Attempted Abduction,1250018,Closed,Internet,5/31/2015,11:30 AM,Street,Lambs Ln,Manalapan Township,NJ,07726,Monmouth,535911,535913,535914,,,,Unknown,Unknown,Unknown,,,,Male,Male,Male,,,,Unknown,Unknown,Unknown,,,,Male,,,White,,,,,,55-59,,,"Sedan, 4 door",,Silver,,Ran Away,,-1,0,0,0,0,
Attempted Abduction,1250020,Closed,Internet,6/12/2015,2:55 PM,Parking Lot/Garage,600 Evans Ave,Wyomissing,PA,19610,Berks,535918,535919,535920,,,,Unknown,Unknown,Unknown,,,,Female,Female,Female,,,,11,11,11,,,,Male,Male,,White,Black,,,,,20-29,20-29,,,,Black,,Unknown,,0,0,0,0,-1,None
Attempted Abduction,1250297,Closed,Internet,6/5/2015,9:00 PM,Home - Residence,21st St & Shotwell St,San Francisco,CA,94110,San Francisco,536355,536356,536357,,,,Unknown,Unknown,Unknown,,,,Female,Female,Male,,,,12,4,5,,,,Male,,,Hispanic,,,29,,,,,,Pickup Truck,,White,,Ran Away,,0,0,0,0,-1,Questions
Attempted Abduction,1250463,Closed,Internet,6/24/2015,3:45 AM,Street,Water St,Epping,NH,03042,Rockingham,536605,536608,536609,,,,Unknown,Unknown,Unknown,,,,Male,Male,Female,,,,Unknown,Unknown,Unknown,,,,Male,Female,,Unknown,Unknown,,,,,30-39,20-35,,Truck,,Black,,Ignored/Refused,,0,0,0,-1,-1,Questions; Conversation
Attempted Abduction,1251108,Closed,Internet,7/4/2015,12:00 AM,Retail - Food/Conv/Gas,1603 Vance Jackson Rd,San Antonio,TX,78213,Bexar,537753,537756,537757,,,,Unknown,Unknown,Unknown,,,,Female,Female,Female,,,,10,14,14,,,,Male,,,White,,,34,,,,,,,,,,Unknown,,0,0,0,0,-1,Question
Attempted Abduction,1250950,Closed,Internet,7/3/2015,2:00 PM,Parking Lot/Garage,Main St,Mapleton,PA,17052,Huntingdon,537498,537870,537871,,,,Unknown,Unknown,Unknown,,,,Male,Male,Male,,,,6,10,Unknown,,,,Male,,,White,,,75,,,,,,,,,,Adult/Child Intervened,,0,0,-1,0,0,
Attempted Abduction,1251956,Closed,Internet,7/18/2015,12:00 AM,Home - Residence,Unknown,Mehlville,MO,63125,Saint Louis,539269,539272,539273,,,,Unknown,Unknown,Unknown,,,,Female,Male,Male,,,,11,Unknown,Unknown,,,,Male,,,Black,,,40,,,,,,"Sedan, 2 door",,Black,,Other,Suspect left the child's home,0,0,0,0,-1,None
Attempted Abduction,1252260,Closed,Internet,7/25/2015,4:00 PM,Park,Stokes Ferry Rd & River Rd,Richfield,NC,28137,Rowan,539776,539778,539779,,,,Unknown,Unknown,Unknown,,,,Unknown,Unknown,Unknown,,,,Unknown,Unknown,Unknown,,,,Male,,,White,,,55,,,,,,,,,,Adult/Child Intervened,Witness called the police,0,0,0,0,-1,None
Attempted Abduction,1252502,Closed,Internet,8/1/2015,12:00 AM,Street,4708 Kansas St,Waco,TX,76705,McLennan,540161,540166,540167,,,,Unknown,Unknown,Unknown,,,,Female,Female,Unknown,,,,11,12,17,,,,Male,,,White,,,57,,,,,,,,,,Unknown,,0,0,0,0,-1,Noise
Attempted Abduction,1252740,Closed,Internet,8/5/2015,5:00 PM,Home - Residence,3100 S 17th St & S Alder St,Tacoma,WA,98405,Pierce,540572,540574,540575,,,,White,White,White,,,,Female,Unknown,Unknown,,,,2,9,7,,,,Male,,,Black,,,,,,Unknown,,,,,,,Adult/Child Intervened,,0,0,0,0,-1,None
Attempted Abduction,1252819,Closed,Internet,8/5/2015,4:00 PM,Home - Residence,80 Hanover St,Meriden,CT,06451,New Haven,540682,540684,540685,,,,Unknown,Unknown,Unknown,,,,Female,Female,Unknown,,,,Unknown,Unknown,Unknown,,,,Male,,,Black,,,43,,,,,,,,,,Ignored/Refused,Ran away,0,0,0,0,-1,Called over
Attempted Abduction,1252891,Closed,Internet,8/10/2015,6:50 PM,Home - Residence,1700 S Westmoreland Blvd & Washington Blvd,Los Angeles,CA,90006,Los Angeles,540789,540797,540862,,,,Unknown,Unknown,Unknown,,,,Unknown,Unknown,Female,,,,2,3,8,,,,Male,,,Hispanic,,,,,,25,,,Van,Pickup Truck,White,Burgundy,Adult/Child Intervened,The children screamed,0,0,0,0,-1,None
Attempted Abduction,1253606,Closed,Internet,8/22/2015,12:00 AM,Parking Lot/Garage,7200 Grove St,Marysville,WA,98270,Snohomish,541856,541858,541859,,,,Unknown,Unknown,Unknown,,,,Unknown,Unknown,Unknown,,,,Unknown,Unknown,Unknown,,,,Male,,,White,,,,,,50-59,,,Sport Utility,,Gold,,Adult/Child Intervened,,0,0,0,0,-1,None
Attempted Abduction,1254674,Closed,Internet,9/7/2015,5:30 PM,Parking Lot/Garage,Rainier Ave S,Renton,WA,98057,King,543485,543487,543488,,,,Unknown,Unknown,Unknown,,,,Male,Unknown,Unknown,,,,2,7,6,,,,Female,,,White,,,34,,,,,,,,,,Adult/Child Intervened,,0,0,0,0,-1,None
Attempted Abduction,1254887,Closed,Internet,9/20/2015,3:00 PM,Recreational - Other,7 Calhoun Ave,Destin,FL,32541,Okaloosa,543793,543798,543799,,,,Unknown,Unknown,Unknown,,,,Female,Male,Female,,,,11,3,1,,,,Male,Male,,Unknown,Unknown,,55,54,,,,,,,,,Adult/Child Intervened,The mothers screamed,0,0,0,0,-1,None
Attempted Abduction,1256098,Closed,Internet,10/11/2015,1:30 PM,Home - Residence,400 Lori Dr,Paxtonia,PA,17112,Dauphin,545435,545438,545439,,,,Unknown,Unknown,Unknown,,,,Male,Unknown,Unknown,,,,6,Unknown,Unknown,,,,Unknown,Male,,Unknown,Unknown,,,,,Unknown,Unknown,,Pickup Truck,,Red,,Adult/Child Intervened,,0,0,0,0,-1,None
Attempted Abduction,1256585,Closed,Internet,10/18/2015,6:10 PM,Street,College Ave & Webster St,Berkeley,CA,94705,Alameda,546088,546089,546090,,,,Unknown,Unknown,Unknown,,,,Female,Female,Female,,,,Unknown,Unknown,Unknown,,,,Male,,,Hispanic,,,,,,25-35,,,Van,,,,Ran Away,Screamed,0,0,0,0,-1,None
Attempted Abduction,1256895,Closed,Internet,10/10/2015,12:00 AM,Retail - Other,4545 NW 16th St,Oklahoma City,OK,73127,Oklahoma,546507,546512,546513,,,,Unknown,Unknown,Unknown,,,,Unknown,Unknown,Unknown,,,,6,8,11,,,,Male,,,White,,,36,,,,,,,,,,Unknown,,0,0,0,0,-1,None
Attempted Abduction,1257301,Closed,Internet,10/30/2015,8:00 AM,Street,N 67th Ave & W Myrtle Ave,Glendale,AZ,85303,Maricopa,547044,547048,547049,,,,Unknown,Unknown,Unknown,,,,Male,Female,Female,,,,12,Unknown,Unknown,,,,Male,,,Unknown,,,,,,Unknown,,,Van,,,,Adult/Child Intervened,Refused,0,0,-1,-1,0,
Attempted Abduction,1257424,Closed,Internet,10/31/2015,3:15 PM,Street,E 3rd St & Clinton Ave,Elmhurst,IL,60126,Du Page,547214,547217,547218,,,,Unknown,Unknown,Unknown,,,,Unknown,Unknown,Unknown,,,,5,11,Unknown,,,,Male,,,Hispanic,,,,,,40,,,Sport Utility,,,,Ran Away,,0,-1,0,0,0,
Attempted Abduction,1257779,Closed,Internet,11/8/2015,12:00 AM,Restaurant,2101 NW 23rd St,Oklahoma City,OK,73107,Oklahoma,547722,547724,547725,,,,Unknown,Unknown,Unknown,,,,Male,Male,Unknown,,,,Unknown,Unknown,Unknown,,,,Male,Male,,White,White,,45,19,,,,,,,,,Adult/Child Intervened,,0,0,0,0,-1,Question
Attempted Abduction,1258370,Closed,Internet,10/1/2015,12:00 AM,Retail - Other,350 E St,Nederland,CO,80466,Boulder,548566,548569,548570,,,,Unknown,Unknown,Unknown,,,,Unknown,Unknown,Unknown,,,,2,4,5,,,,Male,,,White,,,63,,,,,,Pickup Truck,,Gray,,Adult/Child Intervened,,0,0,0,0,-1,None
Attempted Abduction,1258444,Closed,Internet,11/20/2015,4:30 PM,Street,5300 Scott Dr,North Richland Hills,TX,76180,Tarrant,548671,548672,548673,,,,Unknown,Unknown,Unknown,,,,Female,Male,Female,,,,7,7,15,,,,Male,,,White,,,,,,25-29,,,Truck,,Yellow,,Ran Away,,0,0,0,0,-1,None
Attempted Abduction,1258853,Closed,Internet,11/18/2015,7:00 PM,Outdoor - Open Area,N Ardenwood Dr,Baton Rouge,LA,70806,East Baton Rouge,549257,549258,549870,,,,Unknown,Unknown,Unknown,,,,Female,Female,Male,,,,9,11,Unknown,,,,Male,,,Black,,,31,,,,,,,,,,Fought/Broke Free,Ran away; Child intervened,0,0,-1,0,-1,Lost iPhone
Attempted Abduction,1260493,Closed,Internet,12/4/2015,12:00 AM,Recreational - Other,1916 Race St,Jonesboro,AR,72401,Craighead,551518,551520,551521,,,,Unknown,Unknown,Unknown,,,,Male,Male,Male,,,,Unknown,Unknown,Unknown,,,,Male,,,Hispanic,,,52,,,,,,,,,,Unknown,,0,0,0,0,-1,None
Attempted Abduction,1261336,Closed,Internet,1/12/2016,12:00 AM,Street,6500 Abrams Rd,Dallas,TX,75231,Dallas,552760,552761,552762,,,,Unknown,Unknown,Unknown,,,,Unknown,Unknown,Unknown,,,,Unknown,Unknown,Unknown,,,,Male,,,Hispanic,,,,,,Unknown,,,,,,,Adult/Child Intervened,,0,0,0,0,-1,None
Attempted Abduction,1261645,Closed,Internet,1/21/2016,8:00 AM,Street,2400 W 79th St,Chicago,IL,60652,Cook,553185,553186,553187,,,,Unknown,Unknown,Unknown,,,,Male,Male,Female,,,,11,8,8,,,,Male,,,Black,,,,,,40-45,,,Pickup Truck,,Black,,Ran Away,,0,0,0,0,-1,Unknown
Attempted Abduction,1261873,Closed,Internet,1/26/2016,12:00 AM,Trans - Airport,2100 NW 42nd Ave,Miami,FL,33126,Miami-Dade,553522,553524,553525,,,,Unknown,Unknown,Unknown,,,,Female,Unknown,Unknown,,,,3,6,7,,,,Male,,,Asian,,,42,,,,,,,,,,Fought/Broke Free,,0,0,0,0,-1,None
Attempted Abduction,1262738,Closed,Internet,1/16/2016,4:30 PM,Street,Home - Residence,Oaklyn,NJ,08107,Camden,554759,554761,554762,,,,Black,White,White,,,,Male,Male,Male,,,,10,10,5,,,,Male,Female,,White,White,,,,,60-70,60-70,,,,Dark,,Ignored/Refused,,0,-1,0,0,0,
Attempted Abduction,1263900,Closed,Internet,3/4/2016,12:00 AM,Home - Houseboat/Trailer,Lazel St,Whitman,MA,02382,Plymouth,556470,556472,556473,,,,Unknown,Unknown,Unknown,,,,Female,Female,Female,,,,9,Unknown,Unknown,,,,Male,,,White,,,,,,28-33,,,,,,,Adult/Child Intervened,,0,0,0,0,-1,None
Attempted Abduction,1264060,Closed,Internet,3/6/2016,8:00 PM,Retail - Food/Conv/Gas,I-44,Stroud,OK,,Lincoln,556679,556704,556705,,,,Unknown,Unknown,Unknown,,,,Female,Female,Male,,,,6,12,9,,,,Male,Female,,Unknown,Unknown,,,,,Unknown,Unknown,,,,Blue,,Adult/Child Intervened,,0,0,0,0,-1,Question
Attempted Abduction,1264562,Closed,Internet,3/10/2016,8:00 PM,Outdoor - Open Area,Vera Ct,City of Madison,WI,53704,Dane,557377,557378,557379,,,,Unknown,Unknown,Unknown,,,,Female,Male,Unknown,,,,8,Unknown,Unknown,,,,Male,,,White,,,,,,20-30,,,,,,,Ran Away,,0,0,0,0,-1,None
Attempted Abduction,1264466,Closed,Internet,3/10/2016,12:00 AM,School - Bus Stop,2000 W Roosevelt Rd,Chicago,IL,60608,Cook,557257,557467,557468,,,,Unknown,Unknown,Unknown,,,,Unknown,Unknown,Unknown,,,,Unknown,Unknown,Unknown,,,,Male,,,Hispanic,,,47,,,,,,,,,,Unknown,,0,0,0,0,-1,Unknown
Attempted Abduction,1265662,Closed,Internet,3/9/2016,12:00 AM,School - Bus Stop,Cynthia St,Heath,OH,43056,Licking,559016,559017,559018,,,,Unknown,Unknown,Unknown,,,,Female,Female,Male,,,,Unknown,Unknown,Unknown,,,,Male,,,White,,,,,,Unknown,,,Truck,,Black,,Ran Away,,0,0,0,0,-1,None
Attempted Abduction,1266312,Closed,Internet,4/7/2016,8:00 AM,Street,4600 S Rockwell St,Chicago,IL,60632,Cook,559909,559963,559964,,,,Unknown,Unknown,Unknown,,,,Female,Female,Male,,,,13,13,10,,,,Male,,,Hispanic,,,,,,30-35,,,,,,,Fought/Broke Free,Suspect fled the area,0,0,-1,0,0,
Attempted Abduction,1266807,Closed,Internet,4/19/2016,7:00 PM,Street,5200 30th St N,Arlington,VA,22207,Arlington,560587,560591,560592,,,,Unknown,Unknown,Unknown,,,,Unknown,Unknown,Unknown,,,,8,11,Unknown,,,,Male,,,Hispanic,,,,,,40-50,,,Pickup Truck,,Blue,,Ran Away,,0,0,0,0,-1,Unknown
